fork_owner,fork_url,owner_type,created_at,pushed_at,size,stars,forks_of_fork,open_issues,has_homepage,is_archived
Sunny635,https://github.com/Sunny635/claude-code-templates,User,2025-08-04T07:27:38Z,2025-08-04T00:01:12Z,2062,0,0,0,True,False
lyhiving,https://github.com/lyhiving/claude-code-templates,User,2025-08-04T05:52:19Z,2025-08-04T00:01:12Z,2062,0,0,0,True,False
Romboter,https://github.com/Romboter/claude-code-templates,User,2025-08-04T05:34:14Z,2025-08-27T12:18:41Z,6177,0,0,0,True,False
oiolong,https://github.com/oiolong/claude-code-templates,User,2025-08-04T05:15:27Z,2025-08-04T00:01:12Z,2062,0,0,0,True,False
kingdan,https://github.com/kingdan/claude-code-templates,User,2025-08-04T04:55:31Z,2025-08-04T00:01:12Z,2062,0,0,0,True,False
yaochangyu,https://github.com/yaochangyu/claude-code-templates,User,2025-08-04T04:31:28Z,2025-08-04T05:30:17Z,1613,0,0,0,True,False
dmvpchou,https://github.com/dmvpchou/claude-code-templates,User,2025-08-04T04:14:04Z,2025-08-04T00:01:12Z,2062,0,0,0,True,False
crisap94,https://github.com/crisap94/claude-code-templates,User,2025-08-04T03:15:06Z,2025-08-04T00:01:12Z,2062,0,0,0,True,False
omoshola-o,https://github.com/omoshola-o/claude-code-templates,User,2025-08-04T02:54:26Z,2025-08-04T00:01:12Z,2062,0,0,0,True,False
linux-kern,https://github.com/linux-kern/claude-code-templates,User,2025-08-04T02:15:44Z,2025-08-04T00:01:12Z,2062,0,0,0,True,False
jay6697117,https://github.com/jay6697117/claude-code-templates,User,2025-08-04T01:38:43Z,2025-08-04T00:01:12Z,2062,0,0,0,True,False
kieojk,https://github.com/kieojk/claude-code-templates,User,2025-08-04T01:08:41Z,2025-08-04T00:01:12Z,2062,0,0,0,True,False
h1r9do,https://github.com/h1r9do/claude-code-templates,User,2025-08-04T00:23:25Z,2025-08-04T00:01:12Z,1842,0,0,0,True,False
LuisLeyton79,https://github.com/LuisLeyton79/claude-code-templates,User,2025-08-03T23:14:34Z,2025-08-03T12:57:18Z,1842,0,0,0,True,False
MGuneid,https://github.com/MGuneid/claude-code-templates,User,2025-08-03T22:52:53Z,2025-08-03T12:57:18Z,1842,0,0,0,True,False
vcesar1987,https://github.com/vcesar1987/claude-code-templates,User,2025-08-03T18:51:54Z,2025-08-03T12:57:18Z,1842,0,0,0,True,False
fikrimastor,https://github.com/fikrimastor/claude-code-templates,User,2025-08-03T18:34:23Z,2025-08-03T12:57:18Z,1842,0,0,0,True,False
tiagotauruzdev,https://github.com/tiagotauruzdev/claude-code-templates,User,2025-08-03T17:40:46Z,2025-08-03T12:57:18Z,1842,0,0,0,True,False
RaisHelmy,https://github.com/RaisHelmy/claude-code-templates,User,2025-08-03T17:30:10Z,2025-08-03T12:57:18Z,1842,0,0,0,True,False
vladik9,https://github.com/vladik9/claude-code-templates,User,2025-08-03T17:25:22Z,2025-08-03T12:57:18Z,1842,0,0,0,True,False
Kettlebell319,https://github.com/Kettlebell319/claude-code-templates,User,2025-08-03T16:39:49Z,2025-08-03T12:57:18Z,1842,0,0,0,True,False
K3yKur0n0,https://github.com/K3yKur0n0/claude-code-templates,User,2025-08-03T15:57:47Z,2025-08-03T12:57:18Z,1842,0,0,0,True,False
manikandanj2207,https://github.com/manikandanj2207/claude-code-templates,User,2025-08-03T15:47:12Z,2025-08-03T12:57:18Z,1842,0,0,0,True,False
idilioga,https://github.com/idilioga/claude-code-templates,User,2025-08-03T15:25:32Z,2025-08-03T12:57:18Z,1842,0,0,0,True,False
LeoLimadeFreitas,https://github.com/LeoLimadeFreitas/claude-code-templates,User,2025-08-03T15:18:02Z,2025-08-03T12:57:18Z,1842,0,0,0,True,False
keivyg,https://github.com/keivyg/claude-code-templates,User,2025-08-03T14:58:57Z,2025-08-03T12:57:18Z,1842,0,0,0,True,False
Adrianh31,https://github.com/Adrianh31/claude-code-templates,User,2025-08-03T13:55:05Z,2025-08-03T12:57:18Z,1832,0,0,0,True,False
Jorge-Polanco-Roque,https://github.com/Jorge-Polanco-Roque/claude-code-templates,User,2025-08-03T12:56:15Z,2025-08-01T21:26:46Z,1832,0,0,0,True,False
du328,https://github.com/du328/claude-code-templates,User,2025-08-03T10:44:50Z,2025-08-01T21:26:46Z,1832,0,0,0,True,False
zerofcs,https://github.com/zerofcs/claude-code-templates,User,2025-08-03T09:22:45Z,2025-08-01T21:26:46Z,1832,0,0,0,True,False
wollfoo,https://github.com/wollfoo/claude-code-templates,User,2025-08-03T06:54:02Z,2025-08-01T21:26:46Z,1832,0,0,0,True,False
fallenleaf,https://github.com/fallenleaf/claude-code-templates,User,2025-08-03T06:13:36Z,2025-08-01T21:26:46Z,1832,0,0,0,True,False
t1seungy,https://github.com/t1seungy/claude-code-templates,User,2025-08-03T03:36:09Z,2025-08-01T21:26:46Z,1832,0,0,0,True,False
jurby,https://github.com/jurby/claude-code-templates,User,2025-08-02T22:18:03Z,2025-08-01T21:26:46Z,1832,0,0,0,True,False
Jhoel777ar,https://github.com/Jhoel777ar/claude-code-templates,User,2025-08-02T14:29:37Z,2025-08-01T21:26:46Z,1832,1,0,0,True,False
hopesoft,https://github.com/hopesoft/claude-code-templates,User,2025-08-02T10:04:07Z,2025-08-01T21:26:46Z,1832,0,0,0,True,False
korrio,https://github.com/korrio/claude-code-templates,User,2025-08-02T08:03:11Z,2025-08-01T21:26:46Z,1832,0,0,0,True,False
zl-learn-ai,https://github.com/zl-learn-ai/claude-code-templates,Organization,2025-08-02T04:23:39Z,2025-08-01T21:26:46Z,1832,0,0,0,True,False
id-2,https://github.com/id-2/claude-code-templates,User,2025-08-01T22:58:09Z,2025-08-09T02:51:38Z,2887,0,0,0,True,False
akavjs,https://github.com/akavjs/claude-code-templates,User,2025-08-01T22:36:44Z,2025-08-01T21:26:46Z,1832,0,0,0,True,False
josseed,https://github.com/josseed/claude-code-templates,User,2025-08-01T22:33:33Z,2025-08-01T22:38:18Z,1531,0,0,0,True,False
Kanyuchi,https://github.com/Kanyuchi/claude-code-templates,User,2025-08-01T20:58:55Z,2025-08-01T17:29:56Z,1792,1,0,0,True,False
RayMersh,https://github.com/RayMersh/claude-code-templates,User,2025-08-01T14:30:09Z,2025-08-01T13:07:26Z,1654,1,0,0,True,False
suryatmodulus,https://github.com/suryatmodulus/claude-code-templates,User,2025-08-01T14:05:47Z,2025-08-01T13:07:26Z,1654,0,0,0,True,False
maping4538,https://github.com/maping4538/claude-code-templates,User,2025-08-01T11:33:18Z,2025-08-01T11:05:52Z,1633,0,0,0,True,False
Cam10001110101,https://github.com/Cam10001110101/claude-code-templates,User,2025-08-01T08:11:42Z,2025-08-01T08:23:37Z,1746,0,0,0,True,False
han-cool,https://github.com/han-cool/claude-code-templates,User,2025-07-31T06:11:24Z,2025-07-31T00:36:07Z,1405,0,0,0,True,False
mayank-io,https://github.com/mayank-io/claude-code-templates,User,2025-07-31T05:45:20Z,2025-07-31T00:36:07Z,1405,0,0,0,True,False
jrab,https://github.com/jrab/claude-code-templates,User,2025-07-31T03:27:00Z,2025-09-03T19:46:28Z,5374,0,0,0,True,False
arunsanna,https://github.com/arunsanna/claude-code-templates,User,2025-07-31T03:13:01Z,2025-07-31T00:36:07Z,1405,0,0,0,True,False
NovaLearning-by-HazHar,https://github.com/NovaLearning-by-HazHar/claude-code-templates,User,2025-07-30T20:11:18Z,2025-07-30T19:15:41Z,1337,0,0,0,True,False
keoy7am,https://github.com/keoy7am/claude-code-templates,User,2025-07-30T16:38:54Z,2025-07-30T16:16:14Z,1298,0,0,0,True,False
Mohatje,https://github.com/Mohatje/claude-code-templates,User,2025-07-30T07:53:24Z,2025-07-30T08:01:29Z,1230,0,0,0,True,False
shaneholloman,https://github.com/shaneholloman/claude-code-templates,User,2025-07-30T07:33:51Z,2026-01-16T01:00:49Z,42252,0,0,0,True,False
diannt,https://github.com/diannt/claude-code-templates,User,2025-07-30T01:00:55Z,2025-07-29T18:22:41Z,1229,0,0,0,True,False
vpalazhi,https://github.com/vpalazhi/claude-designer,User,2025-07-29T18:55:57Z,2025-07-29T18:22:41Z,1229,0,0,0,True,False
GrepAutomation,https://github.com/GrepAutomation/claude-code-templates,User,2025-07-29T17:38:10Z,2025-07-29T13:54:54Z,1154,0,0,0,True,False
MassoudSaidi,https://github.com/MassoudSaidi/claude-code-templates,User,2025-07-29T16:23:54Z,2025-07-29T13:54:54Z,1154,0,0,0,True,False
Andrew123s,https://github.com/Andrew123s/claude-code-templates,User,2025-07-29T15:00:44Z,2025-07-29T13:54:54Z,1154,0,0,0,True,False
baiwyc119,https://github.com/baiwyc119/claude-code-templates,User,2025-07-29T12:51:23Z,2025-07-28T23:29:09Z,1131,0,0,0,True,False
aliargun,https://github.com/aliargun/claude-code-templates,User,2025-07-29T11:01:12Z,2025-07-29T11:08:20Z,1134,0,0,0,True,False
shanthshivam,https://github.com/shanthshivam/claude-code-templates,User,2025-07-29T07:21:36Z,2025-07-28T23:29:09Z,1131,0,0,0,True,False
vjackl001,https://github.com/vjackl001/claude-code-templates,User,2025-07-29T05:45:40Z,2025-07-28T23:29:09Z,1131,0,0,0,True,False
hrmkmdtv,https://github.com/hrmkmdtv/claude-code-templates,User,2025-07-29T04:05:36Z,2025-07-28T23:29:09Z,1131,0,0,0,True,False
kldeepak,https://github.com/kldeepak/claude-code-templates,User,2025-07-29T04:05:10Z,2025-07-28T23:29:09Z,1131,0,0,0,True,False
wtyler2505,https://github.com/wtyler2505/claude-code-i124q,User,2025-07-29T03:45:27Z,2025-07-29T09:14:47Z,1393,0,0,0,True,False
fubak,https://github.com/fubak/claude-code-templates,User,2025-07-29T00:55:36Z,2026-01-10T17:12:55Z,37688,1,0,0,True,False
movstox,https://github.com/movstox/claude-code-templates,User,2025-07-28T21:25:06Z,2025-07-28T20:52:32Z,1034,0,0,0,True,False
skalingclouds,https://github.com/skalingclouds/claude-code-templates,User,2025-07-28T14:44:39Z,2025-09-21T23:35:56Z,8513,0,0,0,True,False
codenamejason,https://github.com/codenamejason/claude-code-templates,User,2025-07-28T12:57:12Z,2025-08-25T13:23:00Z,4691,1,0,0,True,False
xli42171819,https://github.com/xli42171819/claude-code-templates,Organization,2025-07-28T07:13:49Z,2025-07-26T15:11:47Z,1474,0,0,0,True,False
cyb3rb34s7,https://github.com/cyb3rb34s7/claude-code-templates,User,2025-07-28T06:51:23Z,2025-07-26T15:11:47Z,1474,0,0,0,True,False
krish240574,https://github.com/krish240574/claude-code-templates,User,2025-07-28T02:17:34Z,2025-08-10T14:12:15Z,2683,0,0,0,True,False
raja-prudhvi,https://github.com/raja-prudhvi/claude-code-templates,User,2025-07-28T01:13:17Z,2025-07-26T15:11:47Z,1474,0,0,0,True,False
codeaudit,https://github.com/codeaudit/claude-code-templates,User,2025-07-27T23:47:44Z,2025-07-26T15:11:47Z,1474,0,0,0,True,False
coinhubx,https://github.com/coinhubx/claude-code-templates,User,2025-07-27T11:58:16Z,2025-10-21T08:34:33Z,11936,0,0,0,True,False
JyX33,https://github.com/JyX33/claude-code-templates,User,2025-07-27T09:48:59Z,2025-07-26T15:11:47Z,1474,0,0,0,True,False
mokayaj857,https://github.com/mokayaj857/claude-code-templates,User,2025-07-27T08:25:18Z,2025-07-26T15:11:47Z,1474,0,0,0,True,False
mz0in,https://github.com/mz0in/claude-code-templates,User,2025-07-27T05:51:09Z,2025-07-26T15:11:47Z,1474,0,0,0,True,False
nsitnov,https://github.com/nsitnov/claude-code-templates,User,2025-07-27T05:01:51Z,2025-07-26T15:11:47Z,1474,0,0,0,True,False
OpulentiaAI,https://github.com/OpulentiaAI/claude-code-templates,Organization,2025-07-26T18:37:51Z,2025-07-26T15:11:47Z,1474,0,0,0,True,False
giozom,https://github.com/giozom/claude-code-templates,User,2025-07-26T10:37:25Z,2025-07-26T02:25:22Z,1428,0,0,0,True,False
edgargomero,https://github.com/edgargomero/claude-code-templates,User,2025-07-26T05:02:32Z,2025-08-05T06:21:32Z,975,0,0,0,True,False
hardspoon,https://github.com/hardspoon/claude-code-templates,User,2025-07-26T03:39:43Z,2025-07-26T02:25:22Z,1428,0,0,0,True,False
xcbat,https://github.com/xcbat/claude-code-templates,User,2025-07-25T13:13:12Z,2025-07-22T23:56:42Z,895,0,0,0,True,False
hamswaldenkv,https://github.com/hamswaldenkv/claude-code-templates,User,2025-07-25T07:07:41Z,2025-07-22T23:56:42Z,895,0,0,0,True,False
Netsoro,https://github.com/Netsoro/claude-code-templates,User,2025-07-25T05:54:32Z,2025-07-22T23:56:42Z,895,0,0,0,True,False
jslinuxta,https://github.com/jslinuxta/claude-code-templates,User,2025-07-25T05:14:02Z,2025-09-14T03:31:47Z,6524,0,0,0,True,False
duartium,https://github.com/duartium/cc-templates,User,2025-07-25T00:20:12Z,2025-09-03T21:56:58Z,5429,0,0,0,True,False
IrumiDesu7,https://github.com/IrumiDesu7/claude-code-templates,User,2025-07-24T04:25:49Z,2025-07-26T06:22:36Z,1333,0,0,0,True,False
warjiang,https://github.com/warjiang/claude-code-templates,User,2025-07-24T03:23:41Z,2025-08-07T03:54:03Z,2460,0,0,0,True,False
askreeves,https://github.com/askreeves/claude-code-templates,User,2025-07-23T23:57:42Z,2025-07-22T23:56:42Z,895,0,0,0,True,False
archerlaboratories,https://github.com/archerlaboratories/claude-code-templates,User,2025-07-23T18:09:33Z,2025-07-22T23:56:42Z,895,0,0,0,True,False
sevillapixel,https://github.com/sevillapixel/claude-code-templates,User,2025-07-21T22:33:42Z,2025-07-19T12:46:30Z,711,0,0,0,True,False
thunter009,https://github.com/thunter009/claude-code-templates,User,2025-07-21T21:56:44Z,2025-07-22T13:33:19Z,712,0,0,0,True,False
jaredthirsk,https://github.com/jaredthirsk/claude-code-templates,User,2025-07-21T19:22:25Z,2025-07-22T02:21:51Z,784,0,0,0,True,False
adeptusnull,https://github.com/adeptusnull/claude-code-templates,User,2025-07-21T13:42:27Z,2025-07-19T12:46:30Z,711,0,0,0,True,False
jarvischen666,https://github.com/jarvischen666/claude-code-templates,User,2025-07-21T00:02:46Z,2025-07-19T12:46:30Z,711,0,0,0,True,False
ShippingTrading1,https://github.com/ShippingTrading1/claude-code-templates,User,2025-07-20T17:15:17Z,2025-07-19T12:46:30Z,711,0,0,0,True,False
derek-zl,https://github.com/derek-zl/claude-code-templates,User,2025-07-20T12:27:56Z,2025-07-19T12:46:30Z,711,0,0,0,True,False
maxgoff,https://github.com/maxgoff/claude-code-templates,User,2025-07-20T08:54:08Z,2025-09-13T07:49:56Z,6334,0,0,0,True,False
cyuanxv,https://github.com/cyuanxv/claude-code-templates,User,2025-07-20T06:57:15Z,2025-07-19T12:46:30Z,711,0,0,0,True,False
tomchapin,https://github.com/tomchapin/claude-code-templates,User,2025-07-20T06:49:20Z,2025-07-19T12:46:30Z,711,0,0,0,True,False
spac-null,https://github.com/spac-null/claude-code-templates,User,2025-07-19T21:20:46Z,2025-07-19T12:46:30Z,711,0,0,0,True,False
suhas-24,https://github.com/suhas-24/claude-code-templates,User,2025-07-19T20:20:33Z,2025-07-19T12:46:30Z,711,0,0,0,True,False
LorenzNYC,https://github.com/LorenzNYC/claude-code-templates,User,2025-07-19T17:44:08Z,2025-07-19T12:46:30Z,711,0,0,0,True,False
entrepeneur4lyf,https://github.com/entrepeneur4lyf/claude-code-templates,User,2025-07-19T14:17:02Z,2025-07-26T22:16:32Z,1374,0,0,0,True,False
frvrnw,https://github.com/frvrnw/claude-code-templates,User,2025-07-19T14:16:28Z,2025-07-19T12:46:30Z,711,0,0,0,True,False
palamut62,https://github.com/palamut62/claude-code-templates,User,2025-07-19T14:07:16Z,2025-07-19T12:46:30Z,711,0,0,0,True,False
dorucioclea,https://github.com/dorucioclea/claude-code-templates,User,2025-07-19T09:50:14Z,2025-07-19T01:13:44Z,661,1,0,0,True,False
webrulon,https://github.com/webrulon/claude-code-templates,User,2025-07-19T06:26:03Z,2025-07-19T01:13:44Z,661,0,0,0,True,False
vinhchung-dc,https://github.com/vinhchung-dc/claude-code-templates,User,2025-07-18T06:39:50Z,2025-07-16T23:49:28Z,534,0,0,0,True,False
choejy,https://github.com/choejy/claude-code-templates,User,2025-07-17T00:38:45Z,2025-07-16T23:49:28Z,467,0,0,0,True,False
realazizk,https://github.com/realazizk/claude-code-templates,User,2025-07-16T19:35:21Z,2025-07-16T19:37:42Z,468,0,0,0,True,False
ToanPV90,https://github.com/ToanPV90/claude-code-templates,User,2025-07-16T11:55:49Z,2025-07-15T23:10:38Z,686,0,0,0,True,False
MaTriXy,https://github.com/MaTriXy/claude-code-templates,User,2025-07-16T06:04:43Z,2025-10-29T05:28:15Z,13036,0,0,0,True,False
neonwatty,https://github.com/neonwatty/claude-code-templates,User,2025-07-15T19:53:55Z,2025-07-16T17:18:50Z,843,0,0,0,True,False
davibispoo,https://github.com/davibispoo/claude-code-templates,User,2025-07-14T22:34:48Z,2025-07-14T22:36:54Z,526,0,0,0,True,False
dferrandizmont,https://github.com/dferrandizmont/claude-code-templates,User,2025-07-14T08:07:17Z,2025-07-12T01:42:42Z,526,0,0,0,True,False
brolag,https://github.com/brolag/claude-code-templates,User,2025-07-13T18:54:48Z,2026-01-05T03:41:23Z,36538,0,0,0,True,False
davoshack,https://github.com/davoshack/claude-code-templates,User,2025-07-13T14:49:26Z,2025-07-12T01:42:42Z,526,0,0,0,True,False
maurogoyeneche,https://github.com/maurogoyeneche/claude-code-templates,User,2025-07-12T21:47:51Z,2025-07-12T01:42:42Z,526,0,0,0,True,False
algtrd24,https://github.com/algtrd24/claude-code-templates,User,2025-07-12T18:26:02Z,2025-07-12T01:42:42Z,526,0,0,0,True,False
KamilKTrader,https://github.com/KamilKTrader/claude-code-templates,User,2025-07-12T17:19:04Z,2025-07-12T01:42:42Z,526,0,0,0,True,False
betmendlx,https://github.com/betmendlx/claude-code-templates,User,2025-07-12T15:29:00Z,2025-07-12T01:42:42Z,526,0,0,0,True,False
qkeluna,https://github.com/qkeluna/claude-code-templates,User,2025-07-12T05:26:57Z,2025-07-12T01:42:42Z,526,0,0,0,True,False
MCPVOT,https://github.com/MCPVOT/claude-code-templates,User,2025-07-12T05:10:05Z,2025-07-12T01:42:42Z,526,0,0,0,True,False
azr18,https://github.com/azr18/claude-code-templates,User,2025-07-12T04:15:46Z,2025-07-12T01:42:42Z,526,0,0,0,True,False
mtab3000,https://github.com/mtab3000/claude-code-templates,User,2025-07-12T03:42:41Z,2025-07-12T01:42:42Z,526,0,0,0,True,False
ming86,https://github.com/ming86/claude-code-templates,User,2025-07-12T01:45:17Z,2025-07-24T11:26:02Z,793,0,0,0,True,False
sshickles,https://github.com/sshickles/claude-code-templates,User,2025-07-11T23:51:19Z,2025-07-11T16:42:06Z,433,0,0,0,True,False
seanGSISG,https://github.com/seanGSISG/claude-code-templates,User,2025-07-11T23:21:02Z,2025-07-15T15:12:32Z,533,0,0,0,True,False
P0rg0o7,https://github.com/P0rg0o7/claude-code-templates,User,2025-07-11T21:41:27Z,2025-07-11T16:42:06Z,433,0,0,0,True,False
greenstevester,https://github.com/greenstevester/claude-code-templates,User,2025-07-11T20:23:01Z,2026-01-15T03:32:00Z,17741,0,0,0,True,False
workvp-branden,https://github.com/workvp-branden/claude-code-templates,User,2025-07-11T18:58:39Z,2025-07-11T16:42:06Z,433,0,0,0,True,False
nuvoqueonline,https://github.com/nuvoqueonline/claude-code-templates,User,2025-07-11T15:42:43Z,2025-07-11T14:22:52Z,400,0,0,0,False,False
dev704,https://github.com/dev704/claude-code-templates,User,2025-07-11T15:31:57Z,2025-07-11T14:22:52Z,400,0,0,0,False,False
pcwto,https://github.com/pcwto/claude-code-templates,User,2025-07-11T14:35:16Z,2025-07-11T14:22:52Z,362,0,0,0,False,False
WTFoss,https://github.com/WTFoss/claude-code-templates,Organization,2025-07-11T13:20:37Z,2025-07-11T02:25:22Z,362,0,0,0,False,False
JBo953,https://github.com/JBo953/claude-code-templates,User,2025-07-11T08:27:04Z,2025-07-11T02:25:22Z,362,0,0,0,False,False
droter,https://github.com/droter/claude-code-templates,User,2025-07-11T04:28:50Z,2025-07-11T02:25:22Z,362,0,0,0,False,False
invincible-jha,https://github.com/invincible-jha/claude-code-templates,User,2025-07-11T02:50:17Z,2025-07-11T02:25:22Z,323,0,0,0,False,False
83312d,https://github.com/83312d/claude-code-templates,User,2025-07-10T16:01:10Z,2025-07-09T23:34:43Z,222,0,0,0,False,False
iostrovok,https://github.com/iostrovok/claude-code-templates-fork,User,2025-07-10T13:14:33Z,2025-07-09T23:34:43Z,222,0,0,0,False,False
marceloleiva,https://github.com/marceloleiva/claude-code-templates,User,2025-07-10T00:47:05Z,2025-07-09T23:34:43Z,222,0,0,0,False,False
b08240,https://github.com/b08240/claude-code-templates,User,2025-07-10T00:22:31Z,2025-07-09T23:34:43Z,390,0,0,0,False,False
raulgonzalezdev,https://github.com/raulgonzalezdev/claude-code-templates,User,2025-07-09T18:46:48Z,2025-07-08T23:04:06Z,335,0,0,0,False,False
aadil1,https://github.com/aadil1/claude-code-templates,User,2025-07-09T16:57:18Z,2025-07-08T23:04:06Z,335,0,0,0,False,False
ArturoRojasEnei,https://github.com/ArturoRojasEnei/claude-code-templates,User,2025-07-09T06:34:29Z,2025-07-08T23:04:06Z,335,0,0,0,False,False
deepeye,https://github.com/deepeye/claude-code-templates,User,2025-07-09T03:10:17Z,2025-10-13T09:01:47Z,6231,0,0,0,False,False
puzzithinker,https://github.com/puzzithinker/claude-code-templates,User,2025-07-09T02:58:26Z,2025-07-08T23:04:06Z,335,0,0,0,False,False
MaoTouHU,https://github.com/MaoTouHU/claude-code-templates,User,2025-07-09T02:32:39Z,2025-07-08T23:04:06Z,335,1,0,0,False,False
